id,Metal,charge,molecular_mass,n_atoms,n_electrons,tzvp_lumo_energy,tzvp_homo_energy,tzvp_homo_lumo_gap,homo_lumo_gap_delta,tzvp_electronic_energy,electronic_energy_delta,tzvp_dispersion_energy,dispersion_energy_delta,enthalpy_energy,enthalpy_energy_correction,gibbs_energy,gibbs_energy_correction,zpe_correction,heat_capacity,entropy,tzvp_dipole_moment,dipole_moment_delta,polarisability,lowest_vibrational_frequency,highest_vibrational_frequency,LigandSmiles
UROXIJ,Pd,1,560.22788,80,296,-0.15748,-0.31402,0.15654,0.0875,-2302.89305364,-1.7657294499999807,-0.117030559,0.0112142942,-2300.387842,0.7394821899997623,-2300.500907,0.6264171899997564,0.697426,154.849,237.964,4.8567,0.1775000000000002,369.48,19.9483,3409.24,CC(C)P(=NCCNCCN=P(C(C)C)(C(C)C)C(C)C)(C(C)C)C(C)C.Cl
UROXUV,Ni,1,512.26003,80,278,-0.14585,-0.3227,0.1768499999999999,0.1276099999999999,-3683.09799761,-1.964536540000153,-0.1156991032,0.0113147679999999,-3680.393644,0.7398170699998445,-3680.506927,0.6265340700001616,0.698024,154.476,238.426,4.4973,0.2092999999999998,361.13,11.2085,3377.5294,CC(C)P(=NCCNCCN=P(C(C)C)(C(C)C)C(C)C)(C(C)C)C(C)C.Cl
URSCNI,Sc,1,409.061,41,210,-0.13929,-0.39243,0.25314,0.10213,-2221.46061017,-1.7390197600002466,-0.0452389107,0.0044680444999999,-2219.40069,0.320900409999922,-2219.499961,0.2216294099998776,0.287537,112.301,208.934,0.9998,0.0334999999999999,185.33,22.7478,3662.3117,NC(N)=O.NC(N)=O.NC(N)=O.NC(N)=O.O=N(O)O.O=N(O)O
URUGOE,Pd,0,669.06921,71,342,-0.06435,-0.24145,0.1770999999999999,0.07686,-2828.41379531,-2.1505104999996547,-0.1261197232,0.0098522285999999,-2825.669103,0.5941818100000091,-2825.782367,0.4809178100003919,0.553988,148.086,238.384,8.858,0.5494000000000003,452.36,25.7417,3354.7409,CCCNC(=O)CN1CN(C)c2ccccc21.Cl.Cl.c1ccc(P(c2ccccc2)c2ccccc2)cc1
URUGUL,Ni,0,787.7088,59,382,-0.07321,-0.18206,0.10885,0.09589,-16379.2060594,-3.282100399999763,-0.1063702607,0.0054493124,-16375.433659,0.490299999999479,-16375.552901,0.3710580000006303,0.44862,142.314,250.966,2.4087,0.2825000000000002,422.61,7.175,3131.9739,Br.Br.C[As](C)c1ccccc1[As](C)C.C[As](C)c1ccccc1[As](C)C
URUHAR,Zr,0,606.13936,75,316,-0.05999,-0.19944,0.13945,0.05802,-2284.95088504,-1.9006182799998896,-0.1195808992,0.0104985491,-2282.39479,0.655476760000056,-2282.493071,0.5571957600000133,0.620563,138.035,206.85,4.6589,0.3796999999999997,440.48,28.1291,3203.4942,Cl.Cl.c1c2c3c(c4c(c2c2c5c(c6c(c12)CCCC6)CCCC5)CCCC4)CCCC3.c1cccc1
URUHAS,Ni,1,708.79047,58,346,-0.17311,-0.31496,0.14185,0.0882899999999999,-13805.148748,-2.8797041999987414,-0.1022548906,0.0057300873,-13801.779504,0.4895398000007844,-13801.887009,0.382034800000838,0.4511,135.31,226.265,6.0381,0.5776000000000003,392.12,24.2786,3145.2792,Br.C[As](C)c1ccccc1[As](C)C.C[As](C)c1ccccc1[As](C)C
URUHOF,Co,0,514.05443,55,264,-0.05361,-0.22395,0.17034,0.06614,-3127.95414468,-1.8528200199998537,-0.0873028634,0.0077665999,-3125.666456,0.4348686600001201,-3125.769562,0.3317626600000949,0.401214,123.113,217.007,7.0114,0.6885000000000003,381.78,10.7825,3147.6773,C#O.C#O.C#O.Cc1cccc(F)c1.c1ccc(P(c2ccccc2)c2ccccc2)cc1
URUHOG,Ru,0,559.05898,60,286,-0.05407,-0.20659,0.15252,0.0665999999999999,-2164.09752012,-1.7605740599997262,-0.0918683334,0.0078649459,-2161.842958,0.4939880599999924,-2161.942698,0.3942480600003364,0.458542,130.352,209.921,3.4836,0.3908,377.45,29.2861,3158.8169,Cc1c(C)c(C)c(C)c1C.[H][BH](C(=CC(=O)OC)C(=O)OC)N1C(=S)Sc2ccccc21
URUHOH,Co,0,575.05276,58,294,-0.10726,-0.22702,0.11976,0.05926,-3150.88427786,-2.0435268300002463,-0.0831571155,0.0091236217999999,-3148.39657,0.4441810299999815,-3148.492039,0.3487120299996604,0.411993,126.533,200.93,2.3147,0.4363000000000001,510.59,13.1623,3154.6081,O=Nc1ccc2ccccc2c1O.O=Nc1ccc2ccccc2c1O.O=Nc1ccc2ccccc2c1O
URUHUM,Ru,0,501.0535,54,256,-0.04827,-0.19927,0.151,0.06602,-1936.36950246,-1.5087215399998968,-0.0816816146,0.0071892699,-1934.413216,0.4475649200001044,-1934.502252,0.3585289200000261,0.416831,115.047,187.392,2.2132,0.0491000000000001,347.04,30.8718,3156.056,Cc1c(C)c(C)c(C)c1C.[H][BH](C(=C)C(=O)OC)N1C(=S)Sc2ccccc21
URUJAU,Ru,0,501.0535,54,256,-0.0491,-0.19945,0.1503499999999999,0.0653199999999999,-1936.37281904,-1.508921039999905,-0.0808260344,0.0071298134,-1934.416083,0.4478149999999914,-1934.505399,0.3584990000001653,0.417062,114.723,187.981,1.609,-0.0025999999999999,350.52,31.3065,3157.8143,Cc1c(C)c(C)c(C)c1C.[H][BH](C=CC(=O)OC)N1C(=S)Sc2ccccc21
URUJEY,Ru,0,666.0242,67,340,-0.04707,-0.19546,0.14839,0.0635,-3055.62315966,-2.19009898000013,-0.1186079253,0.0089792471,-3052.892256,0.5408046799998374,-3053.002961,0.4300996799997847,0.501045,148.154,232.999,3.8353,0.1948000000000003,465.14,14.8046,3202.2461,Cc1c(C)c(C)c(C)c1C.[H]B(C(=C)C(=O)OC)(N1C(=S)Sc2ccccc21)N1C(=S)Sc2ccccc21
URUJIC,Ru,0,666.0242,67,340,-0.05423,-0.18987,0.13564,0.06237,-3055.6412113,-2.189695909999955,-0.1190384939,0.0091826115,-3052.909828,0.5416873900003338,-3053.01715,0.434365390000039,0.502553,147.986,225.879,1.7874,0.4496,483.67,23.1554,3176.3446,C=C([BH](N1C(=S)Sc2ccccc21)N1C(=S)Sc2ccccc21)C(=O)OC.Cc1c(C)c(C)c(C)c1C
URUJOI,Ru,0,698.06567,74,358,-0.05107,-0.18614,0.13507,0.06154,-3098.05641713,-2.242716630000359,-0.1319548238,0.0103066552999999,-3095.206389,0.6073114999999234,-3095.321851,0.4918494999997165,0.565629,158.796,243.01,1.62,0.0604,539.12,11.9492,3179.8105,C=C([BH](N1C(=S)Sc2ccccc21)N1C(=S)Sc2ccccc21)c1ccc(C)cc1.Cc1c(C)c(C)c(C)c1C
URUKOI,Co,0,426.02132,39,214,-0.06378,-0.25568,0.1919,0.08291,-2820.10003548,-1.775246100000004,-0.0500976133,0.004753067,-2818.039567,0.2852223800000502,-2818.126962,0.1978273800000352,0.256684,99.652,183.937,7.5669,0.1955,205.31,17.6305,3216.9117,C#O.C#O.Cc1c(C)c(C)c1C.FC(F)(F)c1cc(C(F)(F)F)nn1
URUKUO,Co,0,386.15168,52,204,-0.02151,-0.21074,0.18923,0.09166,-2416.28392667,-1.2998081199998524,-0.0670713315,0.0065371153,-2414.537139,0.4469795499999236,-2414.627939,0.3561795499999789,0.416194,108.88,191.106,2.7056,-0.3024,268.36,23.5532,3190.6568,C#O.CC1=CC(C)=NN1.CC1=CC(C)=NN1.Cc1c(C)c(C)c1C
URUMOL,Zr,0,578.13061,69,298,-0.04374,-0.20034,0.1566,0.0715599999999999,-3885.39899168,-1.8380463200001032,-0.0965015072,0.0081980198999999,-3882.955383,0.6055623600000217,-3883.066601,0.4943443600000137,0.567294,136.647,234.078,3.1944,0.0116,395.34,14.0598,3228.6407,Br.CCCCN1C=CN(c2cccc(N3C=CN(CCCC)C3)c2)C1.CNC.CNC
URUQIJ,Au,0,606.07902,52,294,-0.07427,-0.25292,0.1786499999999999,0.0839599999999999,-2015.17898592,-1.533109290000084,-0.0845120291,0.0071888572,-2013.218141,0.4277356299999155,-2013.31335,0.3325266300000749,0.396973,110.433,200.383,8.1399,0.6094000000000008,332.52,12.9512,3143.9593,CC(=O)C(C(C)=O)C(c1ccccc1)P(c1ccccc1)c1ccccc1.Cl
URUVOT,Au,-1,418.8815,17,194,0.07587,-0.11709,0.19296,0.07768,-2108.67033588,-1.1740507200001955,-0.0257390152,0.0018890657999999,-2107.384428,0.1118571599999995,-2107.44504,0.0512451599997803,0.095869,50.45,127.568,1.0775,0.8714999999999999,144.68,37.9085,3125.4355,CS(=O)(=O)S.CS(=O)(=O)[S-]
URUVUZ,Ni,0,680.13872,85,362,-0.06233,-0.21244,0.15011,0.1052999999999999,-5169.33415295,-2.857569150000017,-0.1203125057,0.0102992935999999,-5165.733412,0.7431718000007095,-5165.874856,0.6017277999999351,0.691499,182.331,297.696,0.0002,0.0,481.73,11.3966,3085.6221,CCN(CC)C(S)=NP(=S)(OC(C)C)OC(C)C.CCN(CC)C(S)=NP(=S)(OC(C)C)OC(C)C
URUWAG,Ni,0,652.10742,79,346,-0.05934,-0.22445,0.16511,0.12133,-5090.80147228,-2.7617782699999225,-0.1147758962,0.0094439580999999,-5087.35492,0.6847740100001829,-5087.489912,0.5497820099999444,0.636102,171.943,284.113,0.0003,0.0,433.0,12.5348,3187.2437,CC(C)NC(S)=NP(=S)(OC(C)C)OC(C)C.CC(C)NC(S)=NP(=S)(OC(C)C)OC(C)C
USAFUS,Pt,0,501.05718,38,238,-0.07209,-0.2208,0.14871,0.06984,-1421.40652448,-1.0846809899999243,-0.0534902765,0.0053310972999999,-1420.015846,0.3059974899999815,-1420.091406,0.2304374899999857,0.284236,79.28,159.03,5.6961,0.5765000000000002,282.19,11.565,3153.1582,C#NCc1ccccc1.Cl.c1ccc(c2ccccn2)cc1
USAGED,Pt,0,487.04153,35,230,-0.08159,-0.21701,0.13542,0.06812,-1382.12608881,-1.034266020000132,-0.0473196776,0.00494031,-1380.814956,0.2768667899999855,-1380.886799,0.2050237899998137,0.256471,74.488,151.208,3.0332,0.5446,308.5,17.3344,3154.0181,Cl.N#Cc1ccccc1.c1ccc(-c2ccccn2)cc1
USAKUW,Au,0,378.01985,23,174,-0.07315,-0.22904,0.1558899999999999,0.0718199999999999,-1053.99841815,-0.6700814499999979,-0.0269170537,0.0029936288,-1053.141524,0.1868127000000186,-1053.197306,0.1310306999998829,0.173004,47.172,117.402,10.874,0.8350000000000009,163.39,48.4917,3223.2231,CCN1C=C2C=CC=CN2C1.Cl
USANUA,Zr,0,616.22069,83,326,-0.04192,-0.19484,0.15292,0.06454,-2232.18300935,-1.936419399999977,-0.1319228263,0.0111380222,-2229.509043,0.7375469499997962,-2229.622422,0.6241679499999009,0.696271,157.057,238.625,1.2998,0.4836,465.45,14.0829,3174.0809,CNC.CNC.c1ccc(SCCSc2ccccc2NC2CCCCC2)c(NC2CCCCC2)c1
USAPAI,Zr,0,536.15809,69,282,-0.03243,-0.19332,0.1608899999999999,0.0626999999999999,-1998.88526863,-1.66011782999999,-0.1103935625,0.0087098142999999,-1996.620462,0.6046887999998489,-1996.72438,0.5007707999998274,0.56686,139.75,218.714,1.3162,0.417,401.81,31.434,3174.454,CC(C)Nc1ccccc1SCCSc1ccccc1NC(C)C.CNC.CNC
USAPEK,Ru,1,644.04373,65,326,-0.20294,-0.32392,0.1209799999999999,0.0695499999999999,-2443.82372803,-2.032579220000116,-0.1170200058,0.0088088917,-2441.263433,0.5277158099997905,-2441.368248,0.4229008099996463,0.491398,136.343,220.603,6.7944,0.8811000000000009,425.19,18.7081,3166.3375,C#O.Cl.c1cc(C2=NCCO2)nc(C2=NCCO2)c1.c1ccc(P(c2ccccc2)c2ccccc2)cc1
USAPEM,Hf,0,706.26319,83,358,-0.03811,-0.19558,0.15747,0.0655099999999999,-2233.15166347,-1.9343481999999312,-0.1299306967,0.0109626481,-2230.47961,0.7377052700003333,-2230.593012,0.6243032700003823,0.69635,157.133,238.675,1.5689,0.5942999999999999,460.6,18.2935,3176.6136,CNC.CNC.c1ccc(SCCSc2ccccc2NC2CCCCC2)c(NC2CCCCC2)c1
USAPIO,Ru,0,582.10958,67,300,-0.08613,-0.18512,0.09899,0.06075,-2318.71515583,-1.8438997900002505,-0.0992510903,0.0093250022999999,-2316.291523,0.5797330400000646,-2316.392437,0.4788190399999621,0.544556,131.712,212.391,1.1338,0.3501999999999999,391.91,19.3873,3160.9218,C#NC1CCCCC1.CC(C)C1COC(c2cccc(C3=NC(C(C)C)CO3)n2)=N1.Cl.Cl
USAPIQ,Hf,0,626.20059,69,314,-0.0389,-0.19687,0.15797,0.06588,-1999.85435992,-1.6597308400000657,-0.1081315003,0.0085215310999999,-1997.589768,0.6048610799998642,-1997.695819,0.4988100799998847,0.566616,139.978,223.203,1.5957,0.6151999999999999,396.98,25.809,3178.2358,CC(C)Nc1ccccc1SCCSc1ccccc1NC(C)C.CNC.CNC
USAPOU,Ru,1,546.14548,67,282,-0.20665,-0.33784,0.1311899999999999,0.06641,-1842.35612652,-1.6345786800000042,-0.1024931503,0.0099238522999999,-1840.132829,0.5887188400001833,-1840.223652,0.4978958400001829,0.556543,126.172,191.153,4.8713,0.8404999999999996,353.83,37.3187,3163.4432,C1=CCCC=CCC1.CC(C)C1COC(c2cccc(C3=NC(C(C)C)CO3)n2)=N1.Cl
USAQUB,V,1,379.22058,61,204,-0.18674,-0.29265,0.10591,0.08863,-1916.27069376,-1.2604753000000528,-0.0839031842,0.0074308268,-1914.460355,0.5498634600000969,-1914.553378,0.4568404599999667,0.516336,122.597,195.783,4.5916,0.6211999999999995,304.0,20.0318,3120.2831,CC(C)=O.Cc1c(C)c(C)c(C)c1C.Cc1c(C)c(C)c(C)c1C
USAQUC,Cd,0,565.99639,49,282,-0.07836,-0.25939,0.18103,0.10564,-1866.6411715,-1.8849107500000173,-0.0676102503,0.0073189522,-1864.385302,0.3709587499999998,-1864.485018,0.2712427499998284,0.337962,116.791,209.869,0.0064,0.0,293.56,13.7073,3532.7065,O.O.O=[N+]([O-])O.O=[N+]([O-])O.O=c1nc[nH]c2ccccc12.O=c1nc[nH]c2ccccc12
USARAI,Sc,1,431.27439,71,234,-0.17143,-0.31274,0.14131,0.06558,-1926.12297685,-1.4972725499999342,-0.0973223668,0.0082121686999999,-1923.986511,0.6391932999999881,-1924.097107,0.5285973000000013,0.598297,145.65,232.77,6.6172,0.6911000000000005,346.38,22.1109,3127.37,CC(C)=O.CC(C)=O.Cc1c(C)c(C)c(C)c1C.Cc1c(C)c(C)c(C)c1C
USATOA,Ru,0,564.03651,54,284,-0.08994,-0.1934,0.1034599999999999,0.0639899999999999,-1653.58746608,-1.6650739300000623,-0.0867986674,0.0081923138,-1651.500879,0.4215131500000098,-1651.588811,0.3335811499998726,0.392674,113.734,185.068,14.4902,1.9277999999999995,456.64,19.9676,3151.9931,O=C(O)CC(=O)O.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12
USAVES,Ru,0,507.93803,45,256,-0.09335,-0.20154,0.10819,0.07524,-2692.39974613,-1.7375629600001048,-0.0788596861,0.0062110033999999,-2690.302609,0.3595741700000872,-2690.387268,0.2749151699999856,0.331307,103.826,178.179,8.1975,1.3495,324.59,21.8173,3147.5644,CS(C)=O.CS(C)=O.Cl.Cl.c1cnc2c(c1)ccc1cccnc12
USAXAP,Pd,0,595.99953,55,300,-0.08507,-0.21208,0.1270099999999999,0.0641099999999999,-2419.35221321,-1.892006300000048,-0.0789193918,0.0081528907999999,-2417.029959,0.4302479100001619,-2417.130266,0.3299409100000048,0.397261,121.971,211.115,0.0003,0.0,450.47,9.7507,3156.0643,Cc1cccc(N=Cc2cc(Cl)ccc2O)n1.Cc1cccc(N=Cc2cc(Cl)ccc2O)n1
USAYEU,Zn,0,512.11371,61,268,-0.06684,-0.21387,0.14703,0.06287,-3344.58644353,-2.0550926800001434,-0.0732575981,0.0085073603,-3342.020654,0.5106968499999311,-3342.123959,0.4073918499998399,0.475596,128.765,217.423,0.0337,-0.1079999999999999,343.62,15.4475,3696.3418,COc1cccc(C=NCC(O)CO)c1O.COc1cccc(C=NCC(O)CO)c1O
USAYIX,Mo,0,403.99069,37,202,-0.10051,-0.23226,0.1317499999999999,0.0591899999999999,-1170.3582718,-1.1685018999999102,-0.0485344732,0.0049393067,-1168.901252,0.288517899999988,-1168.976481,0.2132889000001796,0.265127,83.951,158.333,5.3581,0.1821999999999999,265.48,30.965,3631.3555,CO.COc1cccc(C=Nc2ncccc2O)c1O.O.O
USAZAR,Cu,0,717.11784,82,372,-0.04314,-0.19645,0.15331,0.07665,-4495.0472525,-2.649403029999121,-0.1511204397,0.0110459234999999,-4491.721886,0.6759634700001698,-4491.850446,0.547403470000063,0.630007,172.008,270.577,7.3934,0.6008999999999993,545.24,15.7928,3702.2509,Cl.Oc1cccnc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1
USAZEU,Mo,0,440.00192,40,220,-0.08828,-0.22332,0.13504,0.0591999999999999,-1280.77690849,-1.2781113500000174,-0.0555077576,0.0054708820999999,-1279.190142,0.3086551400001553,-1279.268779,0.2300181400000838,0.28429,89.251,165.506,8.3426,0.0725999999999995,288.06,18.7031,3568.7245,COc1cccc(C=Nc2ncccc2O)c1O.O.O.c1c[nH]cn1
USEFEE,Ti,0,527.24344,77,282,-0.0713,-0.21562,0.14432,0.07143,-2645.08480052,-1.8599422400002368,-0.1122528981,0.0105382522999999,-2642.54504,0.6798182799998358,-2642.656119,0.5687392799995905,0.639086,153.638,233.786,3.4325,0.3561000000000001,426.61,14.9507,3139.9673,CC(C)(C)c1cc(CNc2ccccc2)c(O)c(C(C)(C)C)c1.Cc1c(C)c(C)c(C)c1C.Cl
USEGOP,Ti,0,410.0796,49,214,-0.10846,-0.25748,0.1490199999999999,0.0733099999999999,-2654.94359455,-1.5273188199998913,-0.0748791547,0.0067574794999999,-2653.003653,0.412622729999839,-2653.087344,0.328931730000022,0.384373,105.233,176.143,11.8795,0.9781999999999992,275.24,38.5704,3205.2754,CC(C)(CC#N)c1cccc1.CC(C)(CC#N)c1cccc1.Cl.Cl
USEGUV,Zr,0,452.03595,49,232,-0.08595,-0.2651,0.17915,0.06507,-1852.78314716,-1.405549750000091,-0.0734756438,0.0061420309999999,-1850.965532,0.4120654099999683,-1851.051136,0.3264614099998653,0.383375,105.638,180.17,11.5128,0.9852000000000009,276.82,35.3504,3196.4318,CC(C)(CC#N)c1cccc1.CC(C)(CC#N)c1cccc1.Cl.Cl
USEHAC,Hf,0,542.07845,49,264,-0.07451,-0.26397,0.1894599999999999,0.0659499999999999,-1853.7425833,-1.4020275799998672,-0.071897813,0.0059708201999999,-1851.928689,0.4118667200000345,-1852.015356,0.3251997200000005,0.382917,105.965,182.405,11.3381,0.997,274.67,34.9425,3196.3873,CC(C)(CC#N)c1cccc1.CC(C)(CC#N)c1cccc1.Cl.Cl
USEHEG,Ti,0,329.02175,36,170,-0.09978,-0.2518,0.15202,0.07386,-2405.64364238,-1.2387590799999089,-0.0541527275,0.0048637119999999,-2404.107627,0.2972563000002992,-2404.176234,0.2286493000001428,0.276242,77.365,144.397,8.8535,0.780800000000001,211.32,39.4623,3215.5216,CC(C)(CC#N)c1cccc1.Cl.Cl.c1cccc1
USEHIK,Zr,0,441.05636,51,228,-0.06814,-0.24529,0.17715,0.06421,-1799.91303283,-1.3548604699999487,-0.0758811445,0.0060113378999999,-1798.119078,0.4390943600001264,-1798.207041,0.3511313600001813,0.408994,108.707,185.134,9.5138,0.6168999999999993,278.03,21.4599,3199.4165,CC(C)(CC#N)c1cccc1.Cc1c(C)c(C)c(C)c1C.Cl.Cl
USEJOS,Pd,0,750.15055,85,386,-0.04785,-0.22209,0.17424,0.08089,-2812.96977322,-2.359866800000418,-0.1504965749,0.0126291786999999,-2809.89067,0.7192364200000156,-2810.009987,0.5999194199998783,0.675697,167.887,251.123,11.6805,0.6095000000000006,522.9,19.5055,3181.8107,CCC(c1ccccc1C(CC)N1=CN(Cc2ccccc2)c2ccccc21)N1=CN(Cc2ccccc2)c2ccccc21.Cl.Cl
USEJOT,V,0,425.09443,49,220,-0.08949,-0.206,0.1165099999999999,0.0540699999999999,-2183.38883565,-1.463455999999951,-0.0661670072,0.0075532054999999,-2181.523443,0.4019366500001524,-2181.602342,0.3230376500000602,0.377069,96.489,166.055,6.5708,0.4588000000000001,390.2,19.4048,3151.5324,O.O.Oc1c(C=Nc2cccc3cccnc23)cc2c3c1CCCN3CCC2
USEKEJ,Ti,0,435.10337,56,230,-0.07317,-0.2225,0.14933,0.06521,-3002.57685786,-1.657386580000093,-0.0850279376,0.0071217241999999,-3000.43267,0.4868012799997814,-3000.526269,0.3932022799999686,0.453856,119.402,196.996,3.9837,0.3622999999999998,317.27,28.6465,3154.346,CC(C)(C)C(=N)C(C)(C)C.CC1=Cc2c(C)c(C)c(C)c2S1.Cl.Cl
USEKIN,Ti,0,511.14756,69,272,-0.05261,-0.2096,0.15699,0.06912,-3463.49408548,-1.971692300000086,-0.1135562871,0.0090107291,-3460.913518,0.6088751800002683,-3461.02031,0.502083180000227,0.569048,146.533,224.763,6.8823,0.1711999999999998,368.61,22.3263,3142.9115,CC(C)(C)P(=N)(C(C)(C)C)C(C)(C)C.CC1=Cc2c(C)c(C)c(C)c2S1.Cl.Cl
USEKOT,Ru,0,504.03192,55,258,-0.04999,-0.2151,0.16511,0.07692,-2285.80803677,-1.6117531599998074,-0.0821972119,0.0068159012999999,-2283.723884,0.4723996100001386,-2283.819514,0.3767696100003377,0.440176,115.48,201.271,6.3832,0.7631000000000006,306.71,14.7626,3148.7743,CCOP(OCC)c1ccccc1.Cc1ccc(C(C)C)cc1.Cl.Cl
USEKUZ,Ru,1,543.20552,71,282,-0.16357,-0.29774,0.13417,0.0580499999999999,-1440.0818862,-1.509348369999998,-0.0937599159,0.0094296986999999,-1437.951091,0.6214468300001954,-1438.062548,0.509989829999995,0.583106,142.026,234.581,4.7235,0.3968999999999996,434.64,14.7548,3151.771,CC(C)(C)C#N.Cc1ccc(C(C)C)cc1.Cc1ccc(N=NNc2ccc(C)cc2)cc1
USEPAK,Y,0,533.24327,76,282,-0.01371,-0.21053,0.19682,0.07601,-1370.02112767,-1.5465487199999188,-0.1135879061,0.0102139801,-1367.796615,0.6779639500000485,-1367.902388,0.5721909500000493,0.639617,145.263,222.619,2.6481,0.0421999999999997,399.59,18.7595,3123.464,CC(c1ccccc1)N(C)C.CC(c1ccccc1)N(C)C.CC(c1ccccc1)N(C)C
USESES,Rh,1,768.08522,82,392,-0.16033,-0.32123,0.1609,0.08009,-3002.62904993,-2.4340437199998632,-0.1506212964,0.0111698474999999,-2999.523302,0.6717042099999162,-2999.653338,0.541668209999898,0.625852,172.565,273.685,3.7607,0.0409999999999999,560.29,6.2171,3159.8871,C#O.Clc1cccnc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1
USETIX,Ir,1,858.14372,82,424,-0.16451,-0.3201,0.15559,0.07457,-2996.44259501,-2.407048860000032,-0.1518957737,0.0110227894,-2993.363569,0.6719771499997478,-2993.493464,0.5420821499997146,0.626184,172.32,273.386,4.3927,0.1850999999999993,562.2,6.7721,3165.7075,C#O.Clc1cccnc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1
USEVIY,Pd,0,442.92686,34,218,-0.08933,-0.23371,0.14438,0.08667,-1956.2658138,-1.4096405499999491,-0.0441024632,0.0043304016,-1954.604671,0.2515022499999304,-1954.690213,0.1659602499998982,0.226599,83.985,180.039,0.6591,0.301,289.34,6.0743,3151.0976,CC#N.Cl.Cl.Fc1ccc(C2=C(c3ccc(F)cc3)C2)cc1
USEVOE,Pd,0,646.15115,80,336,-0.09607,-0.22698,0.1309099999999999,0.0780699999999999,-2671.76963505,-2.03310405000002,-0.1221175404,0.0113844093999999,-2669.028399,0.7081320000002052,-2669.143266,0.593264999999974,0.668454,149.274,241.759,13.0032,0.9750999999999994,472.19,9.055,3147.9721,C1CCC(P(C2CCCCC2)C2CCCCC2)CC1.Cl.Cl.c1ccc(C2=C(c3ccccc3)C2)cc1
USEVUK,Pd,0,688.03142,70,350,-0.07983,-0.22384,0.14401,0.079,-2889.79233431,-2.219434699999965,-0.1124800209,0.0093848134999999,-2887.002952,0.5699476100003267,-2887.124564,0.4483356099999582,0.528673,150.704,255.955,15.7997,0.6776999999999997,529.48,6.8022,3153.2456,COc1ccc(C2=C(c3ccc(OC)cc3)C2)cc1.Cl.Cl.c1ccc(P(c2ccccc2)c2ccccc2)cc1
USEWAR,Pd,0,663.99145,62,334,-0.09564,-0.2351,0.13946,0.07861,-2859.28111476,-2.18724844999997,-0.1071689569,0.0084271585,-2856.606597,0.4872693100001015,-2856.718728,0.3751383100002385,0.449701,137.876,235.998,12.0997,0.7537000000000003,474.22,9.859,3151.089,Cl.Cl.Fc1ccc(C2=C(c3ccc(F)cc3)C2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1
USEYOH,Au,0,558.11375,49,270,-0.0558,-0.24303,0.18723,0.0756,-1594.32060605,-1.2821871799999371,-0.0695117473,0.0070614858999999,-1592.626067,0.4123518700000659,-1592.711297,0.3271218699999281,0.386281,96.484,179.382,9.7292,0.7566000000000006,310.12,15.9112,3161.5084,CC(c1ccccc1)N1CN(C(C)c2ccccc2)c2ccccc21.Cl
USIGEJ,W,0,456.05923,39,220,-0.05023,-0.25011,0.19988,0.0726,-1273.11235354,-1.059865859999945,-0.0486891762,0.0043440746999999,-1271.724671,0.327816680000069,-1271.807746,0.244741680000061,0.302123,86.538,174.847,5.8485,0.8693,211.02,15.341,3621.8734,Cc1c(C)c(C)c(C)c1C.O.O.O=C(O)CCS
USIGUA,Ni,0,427.16574,59,228,-0.0343,-0.21963,0.18533,0.0756,-2682.80487377,-1.5154568100001595,-0.0865913419,0.0084455452,-2680.776974,0.512442960000044,-2680.871551,0.4178659599997445,0.479139,122.84,199.055,6.1684,0.1675000000000004,294.31,22.4253,3133.5849,C#O.C#O.C#O.CC(C)c1cccc(C(C)C)c1N1CC(C)(C)CC1(C)C
USIGUZ,Co,0,649.04598,65,334,-0.10005,-0.23067,0.1306199999999999,0.0721999999999999,-4053.06114721,-2.5067021800000475,-0.0992088316,0.0096397609999999,-4050.055425,0.4990200299998832,-4050.176563,0.3778820299999097,0.457,152.028,254.957,14.5607,0.8256000000000014,444.49,6.982,3177.0075,CC(=NO)C(C)=NO.CC(=NO)C(C)=NO.O=[N+]([O-])c1ccc(Sc2cccs2)c([N+](=O)[O-])c1.c1ccncc1
USIHAG,Co,0,686.13175,76,356,-0.10188,-0.20981,0.10793,0.0627899999999999,-3866.20896597,-2.577568000000156,-0.1175873115,0.0114453667,-3863.024996,0.6064019699997516,-3863.152162,0.4792359699999906,0.560027,170.004,267.643,10.2154,0.734,478.99,19.8316,3175.405,CC(=NO)C(C)=NO.CC(=NO)C(C)=NO.CN(C)c1ccccc1Sc1ccc([N+](=O)[O-])cc1[N+](=O)[O-].c1ccncc1
USIHEK,Ag,0,447.09234,51,230,-0.06706,-0.22249,0.15543,0.08659,-1311.84119531,-1.334717610000098,-0.0644030648,0.0070717597999999,-1310.069141,0.4373367000000598,-1310.162524,0.3439536999999291,0.407409,104.099,196.54,12.1811,0.5099,256.84,14.8878,3159.2228,CC(=O)C=C(C)NC1CCCCC1NC(C)=CC(C)=O.O=[N+]([O-])O
